Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”
VIRGINIA BEACH CITY,"1,916","1,338",341,237,"6,143","4,031","1,463",649,14.0,12.9,15.8,19.2
PLANNING DISTRICT 21,"6,457","3,478","2,423",556,"6,281","3,157","2,557",567,13.2,11.0,15.0,28.6
JAMES CITY COUNTY,4,3,1,,721,489,134,98,10.8,8.8,14.3,46.9
YORK COUNTY,"1,054",725,200,129,583,443,79,61,8.9,8.5,8.4,14.6
HAMPTON CITY,"1,078",714,296,68,"1,794",803,872,119,13.1,13.1,12.2,25.7
NEWPORT NEWS CITY,"4,321","2,036","1,926",359,"3,012","1,287","1,455",270,16.7,13.6,18.6,35.4
POQUOSON CITY,,,,,85,80,,5,7.0,6.8,,14.7
WILLIAMSBURG CITY,,,,,86,55,17,14,6.1,5.0,8.0,14.6
PLANNING DISTRICT 22,490,294,192,4,592,363,217,12,13.0,11.8,15.3,19.9
ACCOMACK COUNTY,3,3,,,433,283,143,7,13.1,12.2,15.0,15.0
NORTHAMPTON COUNTY,487,291,192,4,159,80,74,5,12.8,10.5,16.0,36.5
PLANNING DISTRICT 23,"23,549","12,970","8,805","1,774","22,374","12,099","8,541","1,734",13.8,12.2,15.4,22.0
UNKNOWN VA CITY OR COUNTY,,,,,,,,,,,,
"NOTE: PLANNING DISTRICT 23, THE HAMPTON ROADS PLANNING DISTRICT, IS THE AGGREGATE OF PLANNING DISTRICTS 20 AND 21.","NOTE: PLANNING DISTRICT 23, THE HAMPTON ROADS PLANNING DISTRICT, IS THE AGGREGATE OF PLANNING DISTRICTS 20 AND 21.","NOTE: PLANNING DISTRICT 23, THE HAMPTON ROADS PLANNING DISTRICT, IS THE AGGREGATE OF PLANNING DISTRICTS 20 AND 21.","NOTE: PLANNING DISTRICT 23, THE HAMPTON ROADS PLANNING DISTRICT, IS THE AGGREGATE OF PLANNING DISTRICTS 20 AND 21.","NOTE: PLANNING DISTRICT 23, THE HAMPTON ROADS PLANNING DISTRICT, IS THE AGGREGATE OF PLANNING DISTRICTS 20 AND 21.","NOTE: PLANNING DISTRICT 23, THE HAMPTON ROADS PLANNING DISTRICT, IS THE AGGREGATE OF PLANNING DISTRICTS 20 AND 21.","NOTE: PLANNING DISTRICT 23, THE HAMPTON ROADS PLANNING DISTRICT, IS THE AGGREGATE OF PLANNING DISTRICTS 20 AND 21.","NOTE: PLANNING DISTRICT 23, THE HAMPTON ROADS PLANNING DISTRICT, IS THE AGGREGATE OF PLANNING DISTRICTS 20 AND 21.","NOTE: PLANNING DISTRICT 23, THE HAMPTON ROADS PLANNING DISTRICT, IS THE AGGREGATE OF PLANNING DISTRICTS 20 AND 21.",,,,
