Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”
"COMMONWEALTH OF VIRGINIA 97,390","COMMONWEALTH OF VIRGINIA 97,390","66,922","21,922","8,546","99,235","68,658","21,834","8,743",13.6,12.6,14.7,25.0,61.6,59.4,60.8,92.8
PLANNING DISTRICT 12,"1,935","1,229",639,67,"2,724","1,872",777,75,10.9,10.0,12.5,51.3,55.5,53.9,55.4,203.3
FRANKLIN COUNTY,263,212,44,7,518,452,56,10,10.7,10.3,12.6,40.7,53.6,52.4,57.7,147.1
HENRY COUNTY,3,2,,1,611,456,124,31,10.6,10.4,9.4,74.2,54.0,55.0,42.7,279.3
PATRICK COUNTY,,,,,169,154,13,2,8.7,8.5,10.3,21.7,45.6,44.9,51.2,95.2
PITTSYLVANIA COUNTY,,,,,658,488,158,12,10.7,10.5,10.5,58.0,53.3,53.9,48.8,210.5
DANVILLE CITY,"1,103",640,433,30,588,238,334,16,12.4,9.3,15.5,39.3,64.0,59.2,65.8,175.8
MARTINSVILLE CITY,566,375,162,29,180,84,92,4,11.8,9.9,13.7,43.0,61.9,63.7,58.6,190.5
PLANNING DISTRICT 13,809,410,378,21,944,496,430,18,10.8,10.0,11.5,39.9,59.4,58.4,58.8,187.5
BRUNSWICK COUNTY,,,,,179,71,106,2,9.8,9.2,10.1,32.8,53.7,59.1,50.1,125.0
HALIFAX COUNTY,454,240,209,5,421,237,180,4,11.4,10.6,12.5,20.0,62.2,59.9,64.9,100.0
MECKLENBURG COUNTY,355,170,169,16,344,188,144,12,10.7,9.6,11.5,63.2,59.3,56.3,59.5,300.0
PLANNING DISTRICT 14,372,197,161,14,"1,057",630,405,22,10.8,10.2,11.5,39.4,54.9,51.0,59.9,141.9
AMELIA COUNTY,2,2,,,151,113,34,4,12.9,13.2,11.1,65.6,64.0,64.9,56.2,333.3
BUCKINGHAM COUNTY,1,1,,,160,97,63,,10.2,10.2,10.1,,57.1,56.2,59.3,
CHARLOTTE COUNTY,7,7,,,145,94,51,,11.9,11.5,12.8,,60.6,60.1,62.1,
CUMBERLAND COUNTY,3,3,,,101,66,33,2,11.3,11.7,10.3,36.4,54.3,58.5,46.0,153.8
LUNENBURG COUNTY,,,,,109,53,47,9,8.2,6.6,9.0,147.5,50.3,39.7,57.4,642.9
NOTTOWAY COUNTY,,,,,196,110,82,4,12.4,11.8,12.7,42.6,70.5,68.8,70.9,160.0
PRINCE EDWARD COUNTY,359,184,161,14,195,97,95,3,9.8,7.7,13.2,15.4,39.8,29.8,60.2,44.1
PLANNING DISTRICT 15,"13,174","8,425","4,104",645,"11,896","7,545","3,726",625,13.3,12.5,14.1,23.5,59.0,58.7,56.6,86.0
CHARLES CITY COUNTY,,,,,78,34,37,7,10.8,11.8,9.7,12.8,53.0,59.0,47.3,61.9
CHESTERFIELD COUNTY,"2,360","1,896",345,119,"3,337","2,507",638,192,12.3,12.0,11.9,22.7,55.0,57.0,43.3,94.0
GOOCHLAND COUNTY,,,,,190,158,31,1,10.8,12.1,7.1,6.7,54.8,62.2,34.8,28.6
HANOVER COUNTY,868,668,171,29,"1,069",955,86,28,11.6,11.7,9.7,20.9,54.6,55.1,46.0,75.9
HENRICO COUNTY,"6,235","4,474","1,430",331,"3,703","2,404","1,012",287,13.8,13.0,14.3,23.8,61.2,62.5,54.0,86.8
NEW KENT COUNTY,,,,,159,127,29,3,11.2,10.8,13.5,11.9,53.4,50.3,71.1,62.5
POWHATAN COUNTY,1,1,,,279,257,20,2,11.6,12.8,5.2,17.7,58.8,60.3,44.5,60.6
RICHMOND CITY,"3,710","1,386","2,158",166,"3,081","1,103","1,873",105,15.6,14.1,16.2,28.9,64.0,58.7,66.9,79.4
PLANNING DISTRICT 16,"3,367","2,579",512,276,"4,041","3,083",662,296,15.1,14.2,14.7,49.0,64.2,61.3,60.6,175.1
CAROLINE COUNTY,1,,1,,283,180,96,7,12.5,12.3,12.5,24.4,61.0,58.3,64.1,125.0
KING GEORGE COUNTY,,,,,254,193,52,9,14.4,13.7,16.1,27.0,66.0,63.9,70.7,96.8
SPOTSYLVANIA COUNTY,2,2,,,"1,617","1,313",200,104,15.8,15.2,14.2,47.8,67.4,65.8,57.9,178.7
STAFFORD COUNTY,2,2,,,"1,531","1,180",240,111,14.6,13.7,15.2,39.3,61.9,59.6,58.2,138.4
FREDERICKSBURG CITY,"3,362","2,575",511,276,356,217,74,65,17.7,14.2,17.0,154.8,62.1,48.6,66.7,414.0
PLANNING DISTRICT 17,289,150,136,3,512,276,217,19,10.4,8.0,14.7,61.7,63.6,53.6,76.1,387.8
LANCASTER COUNTY,289,150,136,3,108,55,53,,9.4,6.7,16.4,,62.8,51.7,81.9,
NORTHUMBERLAND COUNTY,,,,,108,58,48,2,8.7,6.4,14.7,44.4,55.2,45.6,71.0,285.7
RICHMOND COUNTY,,,,,92,54,37,1,10.4,9.2,12.5,26.3,67.3,56.2,92.7,166.7
WESTMORELAND COUNTY,,,,,204,109,79,16,12.2,9.7,15.0,105.3,67.9,59.0,70.0,571.4
PLANNING DISTRICT 18,5,4,1,,957,758,176,23,11.2,11.1,11.1,20.3,56.2,56.0,54.6,84.2
ESSEX COUNTY,1,1,,,120,66,51,3,12.0,11.3,12.6,22.4,59.9,61.5,56.2,125.0
GLOUCESTER COUNTY,2,2,,,413,362,41,10,11.6,11.4,11.5,19.5,54.2,53.3,59.5,68.5
KING AND QUEEN COUNTY,,,,,63,40,23,,9.6,9.5,10.2,,50.0,51.2,50.8,
KING WILLIAM COUNTY,1,1,,,194,149,38,7,14.0,14.2,12.5,24.1,65.2,65.5,58.9,120.7
MATHEWS COUNTY,,,,,91,78,10,3,9.8,9.5,9.8,83.3,60.2,58.6,59.2,272.7
MIDDLESEX COUNTY,1,,1,,76,63,13,,7.5,7.8,6.5,,46.0,49.2,35.9,
PLANNING DISTRICT 19,"1,985",844,"1,048",93,"2,055",917,"1,044",94,12.2,10.4,13.4,39.4,60.4,55.2,62.0,164.3
DINWIDDIE COUNTY,1,1,,,256,183,67,6,10.3,11.2,8.1,34.5,49.4,53.5,39.0,133.3
GREENSVILLE COUNTY,,,,,108,44,61,3,9.3,9.9,8.6,49.2,66.4,68.9,62.6,250.0
PRINCE GEORGE COUNTY,1,,1,,348,211,110,27,10.2,9.8,9.5,28.7,46.7,46.7,41.0,111.1
SURRY COUNTY,2,1,1,,64,23,40,1,9.0,6.8,10.9,35.7,44.0,36.9,48.6,142.9
SUSSEX COUNTY,2,,2,,115,45,70,,9.4,10.0,9.1,,60.5,60.8,60.6,
COLONIAL HEIGHTS CITY,,,,,204,145,48,11,12.0,9.5,36.8,21.0,59.8,50.1,121.2,90.2
EMPORIA CITY,218,57,155,6,96,27,64,5,16.7,11.3,19.3,138.9,85.2,70.9,86.5,833.3
HOPEWELL CITY,527,292,199,36,334,163,153,18,14.8,11.7,18.4,55.9,67.9,61.9,69.3,233.8
PETERSBURG CITY,"1,234",493,690,51,530,76,431,23,16.0,12.5,16.1,84.6,76.1,98.6,70.2,418.2
PLANNING DISTRICT 20,"17,151","9,557","6,326","1,268","16,322","9,050","6,044","1,228",14.8,13.0,16.6,27.4,65.9,61.4,67.5,112.0
ISLE OF WIGHT COUNTY,,,,,358,245,102,11,11.5,10.8,12.5,47.6,55.6,52.4,59.8,174.6
SOUTHAMPTON COUNTY,,,,,133,68,64,1,7.6,6.8,8.6,13.0,42.5,38.4,47.6,62.5
CHESAPEAKE CITY,"2,932","1,818",970,144,"2,744","1,732",887,125,13.3,12.4,14.4,23.5,58.7,56.9,59.3,92.7
FRANKLIN CITY,253,110,141,2,137,46,89,2,16.8,12.7,19.9,23.5,82.7,79.4,84.1,100.0
NORFOLK CITY,"5,591","2,696","2,560",335,"4,119","1,702","2,102",315,17.2,14.2,19.0,35.1,77.0,71.4,76.6,144.6
PORTSMOUTH CITY,"5,166","2,896","1,739",531,"1,539",609,883,47,15.4,13.4,16.7,31.1,73.1,71.4,72.5,137.8
SUFFOLK CITY,915,433,460,22,"1,058",526,491,41,15.1,13.7,16.0,41.1,66.8,64.6,66.0,155.3
VIRGINIA BEACH CITY,"2,294","1,604",456,234,"6,234","4,122","1,426",686,14.4,13.0,15.9,24.9,62.7,59.4,61.1,101.8
PLANNING DISTRICT 21,"6,611","3,650","2,517",444,"6,315","3,269","2,594",452,13.7,11.6,15.8,30.9,60.3,55.4,62.0,113.7
JAMES CITY COUNTY,2,2,,,466,364,75,27,9.1,8.4,10.6,25.2,45.9,43.8,48.0,97.1
YORK COUNTY,2,2,,,590,450,86,54,9.9,9.2,10.3,20.5,45.9,44.4,43.1,75.8
HAMPTON CITY,"1,758",745,844,169,"1,867",827,928,112,12.8,11.5,13.3,28.1,55.8,57.9,51.2,107.9
NEWPORT NEWS CITY,"3,871","2,155","1,498",218,"3,170","1,453","1,477",240,17.6,15.0,19.2,39.5,75.5,70.2,75.1,150.3
POQUOSON CITY,,,,,93,91,,2,8.0,8.0,,7.9,42.6,43.0,,35.7
WILLIAMSBURG CITY,978,746,175,57,129,84,28,17,11.0,8.8,18.5,28.7,30.6,24.2,62.5,58.0
PLANNING DISTRICT 22,495,271,220,4,612,364,241,7,11.8,10.8,13.5,18.2,61.2,61.2,60.9,73.7
ACCOMACK COUNTY,2,1,1,,477,292,179,6,12.2,11.1,14.5,18.7,62.7,62.0,63.5,75.0
NORTHAMPTON COUNTY,493,270,219,4,135,72,62,1,10.4,9.8,11.2,15.9,56.4,58.3,54.3,66.7
PLANNING DISTRICT 23,"23,762","13,207","8,843","1,712","22,637","12,319","8,638","1,680",14.4,12.6,16.3,28.3,64.2,59.7,65.8,112.4
UNKNOWN VA CITY OR COUNTY,,,,,,,,,,,,,,,,
"NOTE: PLANNING DISTRICT 23, THE HAMPTON ROADS PLANNING DISTRICT, IS THE AGGREGATE OF PLANNING DISTRICTS 20 AND 21.","NOTE: PLANNING DISTRICT 23, THE HAMPTON ROADS PLANNING DISTRICT, IS THE AGGREGATE OF PLANNING DISTRICTS 20 AND 21.","NOTE: PLANNING DISTRICT 23, THE HAMPTON ROADS PLANNING DISTRICT, IS THE AGGREGATE OF PLANNING DISTRICTS 20 AND 21.","NOTE: PLANNING DISTRICT 23, THE HAMPTON ROADS PLANNING DISTRICT, IS THE AGGREGATE OF PLANNING DISTRICTS 20 AND 21.","NOTE: PLANNING DISTRICT 23, THE HAMPTON ROADS PLANNING DISTRICT, IS THE AGGREGATE OF PLANNING DISTRICTS 20 AND 21.","NOTE: PLANNING DISTRICT 23, THE HAMPTON ROADS PLANNING DISTRICT, IS THE AGGREGATE OF PLANNING DISTRICTS 20 AND 21.","NOTE: PLANNING DISTRICT 23, THE HAMPTON ROADS PLANNING DISTRICT, IS THE AGGREGATE OF PLANNING DISTRICTS 20 AND 21.","NOTE: PLANNING DISTRICT 23, THE HAMPTON ROADS PLANNING DISTRICT, IS THE AGGREGATE OF PLANNING DISTRICTS 20 AND 21.","NOTE: PLANNING DISTRICT 23, THE HAMPTON ROADS PLANNING DISTRICT, IS THE AGGREGATE OF PLANNING DISTRICTS 20 AND 21.","NOTE: PLANNING DISTRICT 23, THE HAMPTON ROADS PLANNING DISTRICT, IS THE AGGREGATE OF PLANNING DISTRICTS 20 AND 21.","NOTE: PLANNING DISTRICT 23, THE HAMPTON ROADS PLANNING DISTRICT, IS THE AGGREGATE OF PLANNING DISTRICTS 20 AND 21.",,,,,,
