Name: “Table 1 of 1 on page 2 of 3”,Name: “Table 1 of 1 on page 2 of 3”,Name: “Table 1 of 1 on page 2 of 3”,Name: “Table 1 of 1 on page 2 of 3”,Name: “Table 1 of 1 on page 2 of 3”,Name: “Table 1 of 1 on page 2 of 3”,Name: “Table 1 of 1 on page 2 of 3”,Name: “Table 1 of 1 on page 2 of 3”,Name: “Table 1 of 1 on page 2 of 3”,Name: “Table 1 of 1 on page 2 of 3”,Name: “Table 1 of 1 on page 2 of 3”,Name: “Table 1 of 1 on page 2 of 3”,Name: “Table 1 of 1 on page 2 of 3”,Name: “Table 1 of 1 on page 2 of 3”,Name: “Table 1 of 1 on page 2 of 3”,Name: “Table 1 of 1 on page 2 of 3”,Name: “Table 1 of 1 on page 2 of 3”
STATE OF VIRGINIA,"90,160","64,892","20,701","4,567","92,115","66,559","20,749","4,807",13.9,13.0,16.0,21.5,59.5,56.9,65.6,77.6
PLANNING DISTRICT 10,"2,854","2,273",527,54,"2,265","1,823",393,49,12.9,12.6,14.0,15.0,52.0,51.6,56.4,40.7
ALBEMARLE COUNTY,11,11,,,864,743,90,31,11.5,11.4,11.6,15.8,45.4,46.0,41.5,43.2
FLUVANNA COUNTY,,,,,234,188,44,2,17.1,17.3,15.8,51.2,82.0,82.5,78.3,154.4
GREENE COUNTY,7,7,,,201,189,11,1,16.7,16.8,15.1,22.7,73.2,73.8,64.0,76.6
LOUISA COUNTY,7,7,,,298,252,43,3,13.7,15.1,8.8,31.3,63.9,69.9,41.8,109.1
NELSON COUNTY,3,3,,,173,143,30,,13.2,13.2,13.4,,67.8,68.6,66.1,
CHARLOTTESVILLE CITY,"2,826","2,245",527,54,495,308,175,12,12.2,10.3,18.3,11.0,42.4,35.5,67.8,28.6
PLANNING DISTRICT 11,"2,624","1,906",680,38,"2,721","2,050",633,38,12.7,11.8,16.1,29.1,57.1,53.7,69.7,102.7
AMHERST COUNTY,2,1,,1,362,291,67,4,12.5,12.7,11.5,19.5,55.8,56.6,52.0,72.3
APPOMATTOX COUNTY,,,,,172,135,37,,13.5,13.9,12.4,,66.3,69.5,57.4,
BEDFORD COUNTY,9,8,1,,629,577,44,8,12.2,12.1,13.2,49.5,57.3,56.4,62.8,245.6
CAMPBELL COUNTY,5,4,,1,612,493,108,11,12.7,11.9,15.9,52.5,57.9,55.1,69.1,186.6
BEDFORD CITY,285,223,59,3,66,41,25,,10.8,8.8,17.6,,58.8,51.1,80.7,
LYNCHBURG CITY,"2,323","1,670",620,33,880,513,352,15,13.3,11.0,18.6,22.6,55.4,46.2,76.9,72.7
PLANNING DISTRICT 12,"2,054","1,359",677,18,"2,710","1,847",839,24,11.3,10.4,13.7,28.0,55.0,53.0,59.0,112.2
FRANKLIN COUNTY,253,195,56,2,458,393,60,5,11.0,10.5,14.1,43.9,52.5,51.0,60.9,124.9
HENRY COUNTY,1,1,,,620,461,151,8,10.9,10.6,11.4,46.0,52.4,52.7,49.7,206.6
PATRICK COUNTY,141,124,15,2,194,175,16,3,11.1,10.8,13.0,93.3,57.2,56.1,60.4,415.0
PITTSYLVANIA COUNTY,4,4,,,629,470,158,1,11.3,11.3,11.3,9.8,53.5,54.4,51.1,39.3
DANVILLE CITY,"1,168",697,467,4,638,276,358,4,12.1,9.1,16.2,10.6,61.2,54.8,67.7,44.3
MARTINSVILLE CITY,487,338,139,10,171,72,96,3,10.9,7.8,15.1,53.2,54.5,45.3,62.5,244.5
PLANNING DISTRICT 13,813,392,417,4,980,505,470,5,12.1,10.9,13.7,21.3,62.2,61.1,63.2,102.9
BRUNSWICK COUNTY,,,,,178,66,111,1,11.0,10.2,11.5,46.1,53.5,59.8,50.0,255.5
HALIFAX COUNTY,593,298,293,2,446,243,202,1,12.6,11.2,14.7,6.9,64.5,61.6,68.8,29.6
MECKLENBURG COUNTY,220,94,124,2,356,196,157,3,12.2,10.9,14.3,44.6,64.6,60.9,68.9,276.7
PLANNING DISTRICT 14,402,196,203,3,"1,040",601,433,6,12.1,11.2,13.6,17.7,59.9,55.2,67.6,70.4
AMELIA COUNTY,3,3,,,126,92,33,1,13.7,14.1,12.3,39.0,65.4,65.6,63.7,145.5
BUCKINGHAM COUNTY,3,3,,,158,97,60,1,12.0,12.4,11.3,22.4,65.2,68.5,60.4,70.3
CHARLOTTE COUNTY,,,,,140,80,60,,12.2,10.9,14.6,,64.6,61.6,69.5,
CUMBERLAND COUNTY,2,2,,,99,57,42,,12.3,11.4,14.0,,64.1,60.1,71.1,
LUNENBURG COUNTY,,,,,105,55,50,,9.4,7.8,12.1,,50.4,43.5,61.7,
NOTTOWAY COUNTY,,,,,184,114,70,,12.2,12.9,11.2,,67.9,72.2,62.8,
PRINCE EDWARD COUNTY,394,188,203,3,228,106,118,4,12.9,9.5,18.3,36.0,50.5,35.6,78.1,158.7
PLANNING DISTRICT 15,"12,470","8,102","4,005",363,"11,215","7,199","3,661",355,14.0,12.8,16.3,23.3,58.4,55.0,63.9,87.4
CHARLES CITY COUNTY,,,,,80,30,42,8,13.0,14.1,11.7,17.7,60.8,68.2,54.6,74.8
CHESTERFIELD COUNTY,"1,702","1,444",213,45,"3,287","2,589",578,120,13.5,12.9,15.9,21.0,56.1,53.9,62.3,90.1
GOOCHLAND COUNTY,2,2,,,174,132,41,1,10.9,11.3,9.6,19.8,48.2,51.8,39.1,73.3
HANOVER COUNTY,6,5,1,,957,858,80,19,13.2,13.1,12.5,46.2,58.7,57.7,60.8,165.2
HENRICO COUNTY,"6,433","4,903","1,351",179,"3,374","2,344",886,144,14.3,13.3,16.6,23.8,57.6,57.1,56.1,83.7
NEW KENT COUNTY,,,,,171,144,27,,14.5,15.3,12.5,,65.1,67.6,60.7,
POWHATAN COUNTY,1,1,,,239,212,26,1,13.8,15.1,8.0,17.5,71.9,72.7,65.5,89.2
RICHMOND CITY,"4,326","1,747","2,440",139,"2,933",890,"1,981",62,14.9,11.2,17.2,26.5,61.4,47.3,70.2,87.0
PLANNING DISTRICT 16,"2,298","1,911",344,43,"3,122","2,599",463,60,15.7,15.4,17.2,21.2,66.9,65.0,77.8,75.8
CAROLINE COUNTY,6,6,,,283,181,101,1,14.2,14.2,14.3,4.1,66.3,66.3,68.3,17.5
KING GEORGE COUNTY,,,,,251,194,48,9,16.7,16.2,16.6,54.2,71.9,70.5,69.9,168.6
SPOTSYLVANIA COUNTY,5,5,,,"1,035",916,102,17,15.1,14.9,15.8,20.2,62.1,61.1,69.7,72.3
STAFFORD COUNTY,12,10,2,,"1,154","1,022",105,27,15.4,15.0,18.4,20.6,68.5,66.7,89.7,76.6
FREDERICKSBURG CITY,"2,275","1,890",342,43,399,286,107,6,20.0,19.3,22.3,22.1,73.7,68.6,93.0,64.5
PLANNING DISTRICT 17,264,132,131,1,449,256,192,1,9.8,8.0,14.2,5.7,57.8,51.6,69.3,24.3
LANCASTER COUNTY,262,131,130,1,111,55,56,,9.8,6.8,16.9,,63.9,50.7,86.3,
NORTHUMBERLAND COUNTY,1,,1,,103,58,45,,9.3,7.3,14.6,,60.1,51.8,76.8,
RICHMOND COUNTY,1,1,,,70,44,26,,9.4,8.5,11.7,,50.4,47.4,57.2,
WESTMORELAND COUNTY,,,,,165,99,65,1,10.3,9.0,13.2,10.4,56.3,54.1,60.2,44.3
PLANNING DISTRICT 18,14,9,5,,890,688,186,16,11.0,10.7,11.7,22.3,53.0,51.6,56.3,94.3
ESSEX COUNTY,7,3,4,,106,58,47,1,12.1,10.7,14.4,11.7,63.5,59.4,69.4,64.8
GLOUCESTER COUNTY,5,5,,,392,336,49,7,11.0,10.5,14.4,25.9,47.8,45.4,68.2,88.3
KING AND QUEEN COUNTY,,,,,61,37,24,,9.3,9.6,9.2,,47.0,50.6,43.7,
KING WILLIAM COUNTY,1,,1,,188,139,42,7,15.7,16.7,12.4,28.2,71.7,77.1,54.7,138.5
MATHEWS COUNTY,1,1,,,76,68,8,,8.8,9.0,7.5,,50.7,52.6,40.1,
MIDDLESEX COUNTY,,,,,67,50,16,1,7.4,7.1,7.7,68.0,44.2,44.4,41.2,1087.4
,,,,,,IV-2,,,,,,,,,,
